,bill_id,long_title,bill_status
8311,15SBN-542,bureau bureaucracy,Pending
8312,15SBN-541,solicitation sale employee public certain antigraft corrupt,Pending
8313,15SBN-540,forestry,Pending
8314,15SBN-539,special economic zone free port province,Pending
8316,15SBN-537,labor industrial end productivity income,Pending
8317,15SBN-536,alternative child care,Pending
8318,15SBN-535,elective filing certificate candidacy,Pending
8319,15SBN-534,certain local,Pending
8320,15SBN-533,indirect job due labor,Pending
8321,15SBN-532,older institutional community domestic violence sexual assault outreach available violence,Pending
8322,15SBN-531,technology management center university city center excellence technology assessment management forecasting,Pending
8323,15SBN-530,commitment human promotion protection necessary prevention occurrence protection adverse effect internal displacement,Pending
8324,15SBN-529,industrial labor dispute settlement system certain labor,Pending
8325,15SBN-528,framework institutionalization appropriate,Pending
8326,15SBN-527,travel tax collection tourism authority,Pending
8327,15SBN-526,omnibus election,Pending
8328,15SBN-525,omnibus election,Pending
8329,15SBN-524,omnibus election,Pending
8330,15SBN-523,local environmental protection respective mechanism effective implementation,Pending
8331,15SBN-522,penalty,Pending
8332,15SBN-521,embassy united,Pending
8333,15SBN-520,institute strategic,Pending
8334,15SBN-519,local employment authority,Pending
8335,15SBN-518,omnibus election,Pending
8336,15SBN-517,construction public,Pending
8337,15SBN-516,comprehensive vaccination immunization,Pending
8338,15SBN-515,incentive pay system productivity performance,Pending
8339,15SBN-514,council information technology development,Pending
8340,15SBN-513,department health permanent council nutrition health,Pending
8341,15SBN-512,promote private information technology equipment educational research tax internal revenue,Pending
8342,15SBN-511,inclusion representative private sector board irrigation administration,Pending
8343,15SBN-510,academy sport attached agency sport commission structure,Pending
8344,15SBN-509,creation commission family,Pending
8345,15SBN-508,public solicitation,Pending
8346,15SBN-507,province special economic zone industrial special economic zone authority,Pending
8347,15SBN-506,new system retirement separation military personnel armed right retirement citizenship,Pending
8348,15SBN-505,necrophilia appropriate,Pending
8349,15SBN-504,development music industry,Pending
8350,15SBN-503,hire additional guidance school social mental health personnel,Pending
8351,15SBN-502,family privacy protection,Pending
8352,15SBN-501,structural information sector development delivery convergent,Pending
8353,15SBN-500,omnibus election failure election,Pending
8354,15SBN-499,military,Pending
8355,15SBN-498,administrative person secretary department defense retirement active duty regular component armed,Pending
8356,15SBN-497,educational curriculum consequent preparation continuity stability change period least book industry development,Pending
8357,15SBN-496,free college education regional subsidize college education,Pending
8358,15SBN-495,enforcement agency prosecution criminal,Pending
8359,15SBN-494,health care tertiary share certain equipment,Pending
8360,15SBN-493,development railway system railway authority,Pending
8361,15SBN-492,youth development local youth development city,Pending
8362,15SBN-491,urban countryside greening,Pending
8363,15SBN-490,informal sector subsistence implementation certain,Pending
8364,15SBN-489,commission higher education commission higher education,Pending
8365,15SBN-488,college education trust,Pending
8366,15SBN-487,student loan board student loan poor,Pending
8367,15SBN-486,application special education local,Pending
8368,15SBN-485,omnibus election,Pending
8369,15SBN-484,influence alcohol,Pending
8370,15SBN-483,internal revenue,Pending
8371,15SBN-482,department agriculture state agricultural college local extension research service,Pending
8372,15SBN-481,penalty,Pending
8373,15SBN-480,family,Pending
8374,15SBN-479,additional insurance payment,Pending
8375,15SBN-478,incumbent employment international domestic,Pending
8376,15SBN-477,civil consistent,Pending
8377,15SBN-476,old extending viable public railway transport necessary,Pending
8378,15SBN-475,practice prison management qualification provincial city,Pending
8379,15SBN-474,power amusement corporation operate maintain country,Pending
8380,15SBN-473,rape victim assistance protection,Pending
8381,15SBN-472,antigraft corrupt prescriptive period violation fifteen,Pending
8382,15SBN-471,free medical dental service,Pending
8383,15SBN-470,registration penalty,Pending
8384,15SBN-469,quality mineral bottled water,Pending
8385,15SBN-468,public work requirement,Pending
8386,15SBN-467,commission indigenous new ten period appropriate legal action cancellation protect indigenous cultural indigenous commission indigenous people,Pending
8387,15SBN-466,right certain percentage authorized stock commercial industrial agricultural religious medical educational profit representation nonprofit productivity promote industrial peace,Pending
8388,15SBN-465,aviation noise management reduction residential,Pending
8389,15SBN-464,public crime prison,Pending
8390,15SBN-463,study demonstration regarding hepatitis c emergency medical emergency response,Pending
8391,15SBN-462,study family tertiary collegiate level curriculum,Pending
8392,15SBN-461,first day,Pending
8393,15SBN-460,maiden name surname civil family,Pending
8394,15SBN-459,special nonworking holiday country victory men historic battle day,Pending
8395,15SBN-458,crime economic espionage,Pending
8396,15SBN-457,crime bill,Pending
8397,15SBN-456,penalty,Pending
8398,15SBN-455,killing broadcast print medium occasion exercise crime murder punishable,Pending
8399,15SBN-454,family,Pending
8400,15SBN-453,chocolate patrimony geological pillage defacement despoil,Pending
8402,15SBN-451,accounting service tool effective management control accountancy department budget management,Pending
8403,15SBN-450,certain regulation cutting coconut,Pending
8404,15SBN-449,inclusion private sector organization food authority council,Pending
8405,15SBN-448,penalty,Pending
8406,15SBN-447,free public college education system,Pending
8407,15SBN-446,underprivileged appropriation,Pending
8408,15SBN-445,water radius jurisdiction part internal revenue allotment computation,Pending
8409,15SBN-444,consumer,Pending
8410,15SBN-443,defense university,Pending
8411,15SBN-442,privilege labor commission,Pending
8412,15SBN-441,local,Pending
8413,15SBN-440,paragraph development management conservation aquatic pertinent,Pending
8414,15SBN-439,labor regional board wage explanation wage,Pending
8415,15SBN-438,security framework institutional mechanism implementation,Pending
8416,15SBN-437,civil service,Pending
8417,15SBN-436,new local,Pending
8418,15SBN-435,public school,Pending
8419,15SBN-434,relief execution final labor commission labor labor,Pending
8420,15SBN-433,goat sheep center,Pending
8421,15SBN-432,reparation,Pending
8422,15SBN-431,final protocol deceased public artist musician locality residence honor respect service,Pending
8423,15SBN-430,labor financial assistance age retirement pay,Pending
8424,15SBN-429,discrimination account sex labor,Pending
8425,15SBN-428,special hospital overseas,Pending
8426,15SBN-427,forensic science institute university system,Pending
8427,15SBN-426,procurement reform scope application,Pending
8428,15SBN-425,physical intellectual social youth establishment comprehensive youth corp,Pending
8429,15SBN-424,protection conservation underwater cultural heritage,Pending
8430,15SBN-423,period amortization local term local concerned,Pending
8431,15SBN-422,grant reward,Pending
8432,15SBN-421,publisher editor reporter publication source news information confidence coverage news,Pending
8433,15SBN-420,internal revenue custom internal revenue tariff custom,Pending
8434,15SBN-419,civil service professional eligibility permanent fifteen straight service,Pending
8435,15SBN-418,civil service eligibility certain employee status appointment casual contractual total ten efficient service,Pending
8436,15SBN-417,establishment drug rehabilitation center region country,Pending
