,bill_id,long_title_x,bill_status,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,num,congress,long_title_y,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,upper,mon,quarter,scope_national,majority_bloc,len_desc
303,15SBN-3311,"['food', 'safety', 'regulatory', 'system', 'country', 'consumer', 'health', 'facilitate', 'market', 'access', 'local', 'food']",Passed,1,0,1,0,1,0,1,0,0,1,SBN-3311,15,"an act to strengthen the food safety regulatory system in the country to protect consumer health and facilitate market access of local foods and food products, and for other purposes",10/16/12,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Villar, Manny B., Defensor Santiago, Miriam, Angara, Edgardo J.",6/17/13,True,Jinggoy Ejercito-Estrada,PMP,Majority,9,4,244,False,10,4,True,True,182
304,15SBN-3299,"['excise', 'tax', 'alcohol', 'tobacco', 'internal', 'revenue']",Passed,0,0,0,1,0,0,0,0,0,0,SBN-3299,15,"an act restructuring the excise tax on alcohol and tobacco products by amending sections 141, 142, 143, 144, 145, 131, 288 and 289 of republic act no. 8424, otherwise known as the national internal revenue code of 1997, as amended by republic act no. 9334, and for other purposes",10/9/12,National,Consolidated with Approved Bill,"Lacson, Panfilo M., Defensor Santiago, Miriam",12/19/12,True,Panfilo Lacson,Independent,Majority,11,2,71,False,10,4,True,True,279
305,15SBN-3287,"['accessibility', 'electoral', 'senior']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-3287,15,an act ensuring the accessibility of the electoral processes to persons with disabilities (pwds) and senior citizens (scs),9/24/12,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Lapid, Manuel ""Lito"" M., Defensor Santiago, Miriam, Villar, Manny B., Pimentel, Aquilino Koko III L., Pangilinan, Francis N., Drilon, Franklin M.",2/15/13,True,Jinggoy Ejercito-Estrada,PMP,Majority,9,7,144,False,9,3,True,True,122
306,15SBN-3286,"['basic', 'education', 'system', 'curriculum', 'number', 'basic', 'education']",Passed,1,0,1,0,1,0,1,0,0,0,SBN-3286,15,"an act enhancing the philippine basic education system by strengthening its curriculum and increasing the number of years for basic education, appropriating funds therefor and for other purposes",9/24/12,National,Approved by the President of the Philippines,"Recto, Ralph G., Legarda, Loren B., Angara, Edgardo J., Drilon, Franklin M.",5/15/13,True,Ralph Recto,Liberal,Majority,12,4,233,False,9,3,True,True,194
307,15SBN-3284,"['standard', 'time', 'country', 'installation', 'operation', 'maintenance', 'synchronized', 'time', 'key', 'public', 'first', 'week', 'time', 'consciousness', 'week']",Passed,0,0,1,1,0,1,0,0,0,1,SBN-3284,15,"an act to set the philippine standard time (pst) in all official sources throughout the country, to provide funds for the installation, operation and maintenance of synchronized time devices to be displayed in key public places and to declare the first week of every year as national time consciousness week",9/19/12,National,Approved by the President of the Philippines,"Defensor Santiago, Miriam, Angara, Edgardo J., Trillanes, Antonio ""Sonny"" F.",5/15/13,True,Miriam Santiago,PRP,Minority,18,3,238,False,9,3,True,False,307
308,15SBN-3282,"['infusion', 'foreign', 'equity', 'capital', 'rural', 'rural', 'bank']",Passed,0,0,0,0,1,0,0,0,0,0,SBN-3282,15,"an act allowing infusion of foreign equity in the capital of rural banks, amending republic act no. 7353, otherwise known as the rural bank act of 1992, as amended and for other purposes",9/18/12,National,Consolidated with Approved Bill,"Defensor Santiago, Miriam, Angara, Edgardo J., Osmena III, Sergio R.",5/24/13,True,Miriam Santiago,PRP,Minority,18,3,248,False,9,3,True,False,186
309,15SBN-3276,"['first', 'week', 'world', 'harmony', 'week', 'entire', 'country', 'different']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-3276,15,an act declaring the first week of february of every year as world interfaith harmony week in the entire country and mandating its observance by the different government agencies,9/10/12,National,Approved by the President of the Philippines,"Legarda, Loren B.",4/23/13,True,Loren Legarda,NPC,Majority,15,1,225,False,9,3,True,True,178
310,15SBN-3252,"['province', 'tourism', 'development', 'area']",Passed,0,0,1,0,0,0,1,0,1,1,SBN-3252,15,an act declaring the province of biliran as a tourism development area (tda) and providing funds therefor.,8/13/12,National,Approved by the President of the Philippines,"Lapid, Manuel ""Lito"" M.",3/19/13,True,Lito Lapid,Lakas,Majority,9,1,218,False,8,3,True,True,106
311,15SBN-3228,"['rural', 'farm', 'alternative', 'delivery', 'mode', 'education']",Passed,1,0,1,0,0,0,1,0,0,0,SBN-3228,15,an act establishing rural farm schools as alternative delivery mode of secondary education and appropriating funds therefor,6/26/12,National,Approved by the President of the Philippines,"Angara, Edgardo J., Legarda, Loren B., Sotto III, Vicente C., Honasan II, Gregorio B.",6/30/13,True,Eduardo Angara,LDP,Majority,9,4,369,False,6,2,True,True,123
312,15SBN-3224,"['liver', 'cancer', 'viral', 'hepatitis', 'awareness', 'prevention']",Passed,0,0,0,1,0,0,0,0,0,0,SBN-3224,15,an act declaring the month of january of every year as liver cancer and viral hepatitis awareness and prevention month  and for other purposes,6/6/12,National,Approved by the President of the Philippines,"Trillanes, Antonio ""Sonny"" F., Cayetano, Pia S.",4/23/13,True,Antonio Trillanes IV,Nacionalista,Minority,6,2,321,False,6,2,True,False,142
313,15SBN-3209,"['protection', 'cross', 'crescent', 'crystal']",Passed,0,1,0,0,1,1,0,0,0,0,SBN-3209,15,"an act defining the use and protection of the red cross, red crescent, and red crystal emblems, providing penalties for violations thereof and for other purposes",5/24/12,National,Consolidated with Approved Bill,"Angara, Edgardo J., Marcos, Ferdinand ""Bongbong"" R., Escudero, Francis ""Chiz"" G., Lacson, Panfilo M.",5/7/13,True,Eduardo Angara,LDP,Majority,9,4,348,False,5,2,True,True,161
314,15SBN-3206,"['early', 'age', 'first', 'crucial', 'stage', 'educational', 'development', 'early', 'childhood', 'care', 'development', 'council', 'day', 'care', 'center', 'child', 'development', 'center']",Passed,1,1,0,0,1,1,1,0,1,1,SBN-3206,15,"an act recognizing the early years from zero (0) to age eight (8) as the first crucial stage of educational development, strengthening the early childhood care and development council, and renaming the day care center as child development center and for other purposes",5/23/12,National,Consolidated with Approved Bill,"Angara, Edgardo J., Cayetano, Pia S., Drilon, Franklin M., Cayetano, Alan Peter Companero S.",3/26/13,True,Eduardo Angara,LDP,Majority,9,4,307,False,5,2,True,True,268
315,15SBN-3164,['modernization'],Passed,0,0,0,0,0,0,0,0,0,0,SBN-3164,15,"an act amending republic act no. 7898, establishing the revised afp modernization program and for other purposes",3/22/12,National,Consolidated with Approved Bill,"Trillanes, Antonio ""Sonny"" F., Recto, Ralph G., Lacson, Panfilo M.",12/11/12,True,Antonio Trillanes IV,Nacionalista,Minority,5,3,264,False,3,1,True,False,112
316,15SBN-3146,"['observance', 'arbor', 'day', 'local', 'day', 'annual', 'event']",Passed,0,0,0,0,1,0,1,0,0,0,SBN-3146,15,an act reviving the observance of arbor day by authorizing the local government units the responsibilities for celebrating the day for tree-planting as an annual event,3/7/12,National,Approved by the President of the Philippines,"Trillanes, Antonio ""Sonny"" F., Villar, Manny B., Escudero, Francis ""Chiz"" G., Marcos, Ferdinand ""Bongbong"" R., Drilon, Franklin M.",9/12/12,True,Antonio Trillanes IV,Nacionalista,Minority,5,5,189,False,3,1,True,False,167
317,15SBN-3139,"['practice', 'interior', 'design', 'practice', 'interior', 'design']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-3139,15,"an act to regulate and modernize the practice of the interior design in the philippines, repealing for the purpose republic act no. 8534 otherwise known as an act regulating the practice of interior design in the philippines, appropriating funds therefor and for other purposes",2/27/12,National,Approved by the President of the Philippines,"Trillanes, Antonio ""Sonny"" F.",12/17/12,True,Antonio Trillanes IV,Nacionalista,Minority,5,1,294,False,2,1,True,False,277
318,15SBN-3138,"['practice', 'environmental', 'environmental', 'profession']",Passed,0,0,0,0,1,0,0,0,0,0,SBN-3138,15,"an act regulating the practice of environmental planning, repealing for the purpose, presidential decree numbered one thousand three hundred and eight, entitled 'law regulating the environmental planning profession in the philippines', and for other purposes",2/27/12,National,Approved by the President of the Philippines,"Legarda, Loren B., Trillanes, Antonio ""Sonny"" F.",5/27/13,True,Loren Legarda,NPC,Majority,15,2,455,True,2,1,True,True,258
319,15SBN-3131,"['hazing', 'initiation']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3131,15,"an act amending section 4 of republic act no. 8049, otherwise known as an act regulating hazing and other forms of initiation rites in fraternities, sororities, and other organizations and providing penalties therefor",2/22/12,National,Sent to the Archives,"Sotto III, Vicente C.",6/6/13,False,Tito Sotto III,NPC,Majority,21,1,470,True,2,1,True,True,217
320,15SBN-3127,"['crime', 'terrorism']",Passed,0,0,0,0,0,0,0,1,0,0,SBN-3127,15,"an act defining the crime of financing of terrorism, providing penalties therefor and for other purposes",2/16/12,National,Approved by the President of the Philippines,"Angara, Edgardo J., Osmena III, Sergio R., Guingona III, Teofisto ""Tg"", Honasan II, Gregorio B., Escudero, Francis ""Chiz"" G., Lapid, Manuel ""Lito"" M.",6/18/12,True,Eduardo Angara,LDP,Majority,8,6,123,False,2,1,True,True,104
321,15SBN-3113,"['city', 'civil', 'registrar', 'clerical', 'typographical', 'day', 'date', 'birth', 'sex', 'person', 'civil', 'register', 'need', 'judicial']",Passed,0,1,0,0,1,0,0,1,0,0,SBN-3113,15,"an act further authorizing the city or municipal civil registrar or the consul-general to correct clerical or typographical errors in the day and month in the date of birth or sex of a person appearing in the civil register without need of a judicial order, amending for this purpose republic act numbered ninety forty-eight",1/30/12,National,Approved by the President of the Philippines,"Trillanes, Antonio ""Sonny"" F., Escudero, Francis ""Chiz"" G.",8/15/12,True,Antonio Trillanes IV,Nacionalista,Minority,5,2,198,False,1,1,True,False,324
322,15SBN-3071,"['competitive', 'design', 'design', 'product', 'development', 'design', 'center', 'design', 'center']",Passed,0,0,0,0,0,1,1,0,1,1,SBN-3071,15,"an act promoting competitive filipino design, providing for the purpose a national design policy and re-engineering and renaming the product development and design center of the philippines (pddcp) into the design center of the philippines and for other purposes",11/23/11,National,Consolidated with Approved Bill,"Villar, Manny B., Guingona III, Teofisto ""Tg""",5/15/13,True,Mannuel Villar Jr,Independent,Majority,10,2,539,True,11,4,True,True,262
323,15SBN-3059,"['additional', 'branch', 'metropolitan', 'trial', 'court', 'additional', 'regional', 'trial', 'court', 'capital', 'judicial', 'region', 'city', 'judiciary', 'reorganization']",Passed,0,0,0,0,0,0,0,1,0,0,SBN-3059,15,"an act creating an additional branch of the metropolitan trial court and five additional branches of the regional trial court  in the national capital judicial region to be stationed at the city of malabon, further amending for the purpose batas pambansa bilang 129, otherwise known as 'the judiciary reorganization act of 1980', as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",4/23/13,True,Francis Escudero,Independent,Majority,6,1,524,True,11,4,True,True,374
324,15SBN-3058,"['additional', 'branch', 'regional', 'trial', 'court', 'first', 'judicial', 'region', 'city', 'province', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-3058,15,"an act creating an additional branch of the regional trial court in the first judicial region to be stationed at the urdaneta city province of pangasinan, further amending for the purpose batas pambansa bilang 129, otherwise known as 'the judiciary reorganization act of 1980', as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",5/22/13,True,Francis Escudero,Independent,Majority,6,1,553,True,11,4,True,True,322
325,15SBN-3057,"['additional', 'regional', 'trial', 'court', 'third', 'judicial', 'region', 'city', 'province', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-3057,15,"an act creating three additional branches of the regional trial court in the third judicial region to be stationed at the city of malolos, province of bulacan, further amending for the purpose batas pambansa bilang 129, otherwise known as the judiciary reorganization act of 1980, as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",4/23/13,True,Francis Escudero,Independent,Majority,6,1,524,True,11,4,True,True,325
326,15SBN-3056,"['additional', 'regional', 'trial', 'court', 'third', 'judicial', 'region', 'city', 'province', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-3056,15,"an act creating six additional branches of the regional trial court in the third judicial region to be stationed at the city of angeles, province of pampanga, further amending for the purpose batas pambansa bilang 129, otherwise known as 'the judiciary reorganization act of 1980', as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",5/24/13,True,Francis Escudero,Independent,Majority,6,1,555,True,11,4,True,True,326
327,15SBN-3055,"['additional', 'branch', 'regional', 'trial', 'court', 'third', 'judicial', 'region', 'city', 'province', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-3055,15,"an act creating an additional branch of the regional trial court in the third judicial region to be stationed at the city of tarlac, province of tarlac, further amending for the purpose batas pambansa bilang 129, otherwise known as 'the judiciary reorganization act of 1980', as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",5/22/13,True,Francis Escudero,Independent,Majority,6,1,553,True,11,4,True,True,320
328,15SBN-3054,"['additional', 'branch', 'regional', 'trial', 'court', 'third', 'judicial', 'region', 'province', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-3054,15,"an act creating an additional branch of the regional trial court in the third judicial region to be stationed at the municipality of capas, province of tarlac, further amending for the purpose batas pambansa bilang 129, otherwise known as 'the judiciary reorganization act of 1980', as amended, and appropriating funds therefor",11/16/11,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",5/22/13,True,Francis Escudero,Independent,Majority,6,1,553,True,11,4,True,True,327
